Branch,review,Restaurant
Chennai,The hotel has become very commercial and costly. The behaviours of staff also have became very rude.They dont treat customers nicely especcially people in safari. If police ppl comes they give priority for them instead of customers.kindly teach your staffs how to behave and manners,SaravanaBhavan
Chennai,"i order mini tiffin. that sambar idly was too hard, regular idly too much katta, coconut chutney good, pudina chutney very good, but thay  not refill",SaravanaBhavan
Chennai,"Good traditional food and nice atmosphere, always we have a great time with family here. Fresh juice and coffee are my favourite here.",SaravanaBhavan
Chennai,I've been in Saravana Bhavan many times in many placed including overseas and noticed that the food quality everywhere is same and ethnic. Seriously no comparison that other Restaurant having South Indian meals. THE GOOD ONE.,SaravanaBhavan
Chennai,I always like to eat vegetarian and always like to go to Saravana Bhavan restaurant but they need to keep clean and free from roaches.,SaravanaBhavan
Chennai,"In Ambit mall, Ambattur Industrial Estate branch, before visiting all customers should think thrice due to the worst quality and nonsense taste. I think it is better to stop going there or buying take away. They started cheating and looting customers in the brand name. Ghee roast does proven No ghee or oil or water. It was a bland dosa which we ordered 6nos. And thrown in dust bin. Even street dogs refused to eat the same. Better this restaurant should be closed down or revamped immediately. Waste of money and time for next visit",SaravanaBhavan
Chennai,Nothing to write about just average food and routine & mechanical service. The plus point remains .. that the service is quick and order is delivered in no time ...,SaravanaBhavan
Chennai,This place used to differentiate based on taste variety and service but unfortunately now there are a ton of places which offer at par or better. They have not kept up with time and we did also notice issues which quality especially with worms in our food. Perhaps it was one off thing but is definitely memorable.,SaravanaBhavan
Chennai,And it will never change. The same service the same mindblowing food! Can go there again and again. The filter coffee is to die for!,SaravanaBhavan
Chennai,It is a restaurant. all types of food items available here. taste of food is also amazing and tasty.,SaravanaBhavan
Chennai,The place is heaven for foodies it offers great taste and variety of food though the comfort and provecy level is not up to that Mark but the taste is great overall really enjoyed the food,SaravanaBhavan
Chennai,Hi all my family had a great experience in saravana hotel by having a wonderful dinner.. Really we all enjoyed the food.,SaravanaBhavan
Chennai,"Good service friendly staffs high level of quality ,delay in service... less quantity for price paid.",SaravanaBhavan
Chennai,Nice food authentic south indian. A must visit place if you are a foodie. South Indian food with courteous. It's crowded mostly. Closes at 9pm at night.,SaravanaBhavan
Chennai,Had been here this evening n not worth the money. Idli was hard like stone n coconut chutney spoilt n sambhar not good. Service poor n overall bad experience n quality gone. Only car parking good.,SaravanaBhavan
Chennai,"The food is decent and nice. Cleanliness can be worked upon a bit. But it’s bankable place to go to. There are other options for Tiffin (thaali, meals) available. But this is most easy to find due to multiple options.",SaravanaBhavan
Chennai,"Always love to come here to have south indian food. The masala dosas, the vada sambhar are really good over here.",SaravanaBhavan
Chennai,Had lunch there was great service good. Very popular place busy during lunch vegetarian restaurant great,SaravanaBhavan
Chennai,If I get a chance to just dine in one restaurant for a lifetime. It would be Sarwana. Its a really wallet-friendly and taste-worthy chain. I am a vegetarian and love southindian and whenever i go to chennai i just hog on to this place.,SaravanaBhavan
Chennai,While in Chennai we opt to visit Saravana Bhavan restaurants to taste the authentic south Indian preparations. Their Ghee roast and  Masala Dosa fantastic in taste. The premises are always busy for lunch and breakfast but evenings are enjoyable.,SaravanaBhavan
Chennai,"Saravana Bhavan is one of the best vegetarian restaurants that I've had the pleasure of dining at during my stay in Chennai. The restaurant offers food of good quality, at rates that are absolutely affordable.",SaravanaBhavan
Chennai,If you visit chennai u must go to saravana bhavan and enjoy ac executive lunch. A big thali delicious thali. Typical tamilnadu meals is served . Best place to taste tamilnadu sappadu,SaravanaBhavan
Chennai,one of the best veg hotel to go with your family for dinner...very useful for travellers who travel through egmore station...hygiene food...,SaravanaBhavan
Chennai,Wide variety with reasonable price. There are many branch of this hotel. We had our lunch for 2 days at the same hotel at Spencer Mall.,SaravanaBhavan
Chennai,"Wanted to taste the special lunch being served at HSB. Went twice- once for a self service and second time in a AC hall lunch, where 23 items are spread. Self service lunches are of limited in quantity and also items. But more than adequate for one person to quench his hunger. But when they deny that Curd is not available, or say extra papad is not available ... you might get upset. On the AC hall lunch, yes... the spread is too good... no side effects on the food items... tastes homely and safe too. Many can’t even finish all the items being served. May be as a suggestion, they can serve all liquid and semi liquid items in a small cup so that they neither run out of leaf nor mix with other items and one can enjoy their taste better. The ‘laddu’ Was a bit old, I guess... as 8 could sense the old smell ... Worth the money... and as an experience it’s good . Good staff and they take care if you. Thanks",SaravanaBhavan
Chennai,"Quality is what you get when you find at saravana bhavan. Has a long history and have got better day by day. Only place to eat authentic South indian dosa with their ever tasty coconut chutney. The key to their quality is best ingredients, experienced cooks and courteous staff. Never to be missed at Chennai!",SaravanaBhavan
Chennai,Mini meals are good enough if your are very hungry as quantity is quite a lot. Very tasty Tamil food,SaravanaBhavan
Chennai,Good food..crowded too much. Best place to experience south India food is this place. Gentle service.well behaved waiters and great hospitality,SaravanaBhavan
Chennai,nice restaurant and very testy foods and management very mention the dining area parice allso normal price take way allso available .south indian meal very good and normal price all ovear chenai more then brach in sarvana bhawan.,SaravanaBhavan
Chennai,"My daughter,my husband and I had a very tasty lunch. We ordered lunch and it was prepared within minutes. So fresh and tasty. We didnot like to have buffet lunch. But the lunch from ordered menu was delicious",SaravanaBhavan
Chennai,"Though prices are slightly higher as compared to others but quality, service and taste of food provided by them makes it negligible. A crowded hotel which provides varieties in food.",SaravanaBhavan
Chennai,Decent restaurant good food but expensive. Price is in excess for the quality. Consistently tasteful. Located in many places across Chennai.,SaravanaBhavan
Chennai,"As usual, the place milled with crowds but what was missing was the neatness of yore. Earlier, the place would look a lot more spic and span. Right family clientele is still there but the homely touch has given way to commercialization perhaps.Food is good but cannot be called A1. Perhaps more branches everywhere has made it look the way it does now. Dosais high class but I have savoured better filter coffee elsewhere and possibly at most other places. Wake up saravana and smell the coffee- you will probably realize that others are better.",SaravanaBhavan
Chennai,It's a great place to enjoy authentic south indian food with family and friends. It's a must visit place when visiting Chennai.,SaravanaBhavan
Chennai,"This is  a good restaurant with decent food, good ambiance and amiable staff. Nice food, but the quantity is a little less for the price....... But nevertheless it is an excellent place for lunch with one's family.",SaravanaBhavan
Chennai,"We had our dinner and it was great experience to us,good service, clean And tasty food's,will be back one day.",SaravanaBhavan
Chennai,This is a good place to have a breakfast or a lunch. The food is tasty and expensive too. A lot of varieties but still the cost is one thing one might want to think while going to this hotel.,SaravanaBhavan
Chennai,They have this special taste that is maintained across all their branches. Their logistics management & quality assurance is superb. We can trust their authentic taste and go for food. Just we have to be prepared for a long wait if we are going in peak hours,SaravanaBhavan
Chennai,Saravana Bhavan! The name strikes just one main dish. Sambar! Years of hard work and consistent flavours brought a global recognition to the place. And everyone thought this restaurant meant South Indian food. However in the recent times after the change in management the quality and the quantity seem to have faded. It’s disappointing to those who have been regular customers and have been closely associated with the brand. It’s a rat race and the restaurant industry has become extremely competitive. High time they try and start working on improving the quality of food and flavours than promoting it as a brand.,SaravanaBhavan
Chennai,Awesome Veg Food in chennai.If you like South Indian food you should visit this place.nice taste and quantity.,SaravanaBhavan
Chennai,Good south Indian food. Fast service. Lassi was sour so they cancelled the order. We used the AC hall on 3rd floor (recommended).,SaravanaBhavan
Chennai,One of the best veg food I ever Visited. So much variety and taste is excellent. Being non lover I really loved the food at Saravana bhavan.,SaravanaBhavan
Chennai,"This restaurant chain is a must visit during your stay in Chennai. Otherwise they’re all across the world with a number of branches. We tried the South Indian Vegetarian Thali/meal, which was superb. The rasam is really yummy as is the total Thali. Go for it !!",SaravanaBhavan
Chennai,"Perfect ambience, great food , taste is amazing, I order tomato chill uthappam and curd rice and it was the best",SaravanaBhavan
Chennai,One of the best vegetarian restaurant chain  hotel in Chennai..very taste and hygienic..nice combos.. sweets also nice,SaravanaBhavan
Chennai,One of the well known Nice restaurant famous for its food quality. One can visit here along with family friends to get real taste of South Indian foos,SaravanaBhavan
Chennai,What a great find this was your in for a real treat here great choice of traditional food at real prices unlike rip off hotel prices put these places on your must visit list they have outlets everywhere,SaravanaBhavan
Chennai,"We stopped for a quick lunch..this is a chain that serves a consistent veg menu whether in Singapore, Malaysia or N Cal USA. With this said the food was good.. price and quality ok for what you pay. We had the S Indian Thali meal..average taste..quick and rather hasty businesslike service...attentive to what we needed though!",SaravanaBhavan
Chennai,"Good Place for Vegetarians and has spreaded for 3 floors, very economical and reasonable pricing and the food is really good and worth for money.",SaravanaBhavan
Chennai,"While the food used to be good about a decade back; now it is over rated, and crowded place.  The food is not as tasty as it used to be and nobody is too bothered about it.  Service is also lousy and they are not bothered too much as the establishment is doing brisk business.  Time to introspect...",SaravanaBhavan
Chennai,Saravana bhavan has lost its taste and its service. The dosa and idli is OK but it's chutneys are  the worst I've tasted to date. The coconut chutney is worst. Service is so lathergic that it hurts to wait for the ordered food to arrive.,SaravanaBhavan
Chennai,"Visited this place for breakfast about 9:00am, the restaurant was not crowded hardly 3/table was occupied and there were about 8 staff there chit chatting.. To take order, just you to make a loud voice to call them or attract them..",SaravanaBhavan
Chennai,I was from coimbatore to chennai with friends for a marriage function. And decided to eat a food and went and buy dosa.,SaravanaBhavan
Chennai,"I was on a tour to chennai and decided to have food at famous sarvana bhawan. Being a delliwala, sarwana bhawan at delhi is just awesome and mind blowing place. I was not happy with the ambience and service. The quality is not at par with New Delhi. The place is also not well maintained. Didn't expect such service from SARWANA BHAWAN.",SaravanaBhavan
Chennai,"It's a pure vegetarian restaurant with lots of branches.They have a/c & non-a/c floor with the same menu but difference in price.The ambience is clean, good is awesome, fast service.",SaravanaBhavan
Chennai,I always go there only for their Ghee Masala Dosa which is my favourite Good food but only one thing is lack of service. They do good service but not everytime and the price is not worth for service but for food.,SaravanaBhavan
Chennai,Tasty and delicious food. So far I have no complains when dining at this hotel. Food is reasonably priced compared to other hotels..,SaravanaBhavan
Chennai,"This place has an extensive south indian menu. Even the parathas here taste delightful, and the all vegetarian dishes are easily the best food available for the budget conscious.",SaravanaBhavan
Chennai,"Saravanabhavan has many outlets. We went to the ashok nagar outlet this time. In ambience, it falls a bit short to the other outlets but the fare is the same. The service is prompt ,amiable and efficient. The taste is as expected in saravanabhavan. The rates reasonable. Tips are not welcome. They politely returned the tip I left along with my payment.",SaravanaBhavan
Chennai,I have been to many of their restaurants lot of times. But the quality of food is coming down and the cost is going up. Too much of hype and too costly for the typical south Indian food they serve. There are lot of other chain restaurants serving similar food at much lower price.,SaravanaBhavan
Chennai,"Authentic, earthly south indian food. Tried the mini tiffin this morning, it was nice and simple. The service is slow, but its still alright. But do not expect anything very different, the menu has only south indian dishes like idli, dosa, puri etc. A meal for two will cost around 500",SaravanaBhavan
Chennai,We went to 2 establishments of Sarvana Bhawan for lunch on two successive days. The one in Mylapore was average. The service and the food is nothing special though we sat in the AC section. One of our party ordered a Dosa which was fine but the meal was not up to the mark. The second day we went to another Sarvana Bhawan a little further out. Here we ordered Dosas only having learnt from our earlier experience. This time the food was very much better and the service was also very good. A little mixed experience.,SaravanaBhavan
Chennai,"I have had great experience at Sarvana Bhavan earlier in Chennai and Delhi and have been recommending the same. However, during my recent trip I found the place to be below par. Had meals at Mylapore where the AC hall had apparently no Ac and food was average. However at Vadapalani the service was simply outstanding.",SaravanaBhavan
Chennai,saravana bhavan perungudi on omr is a fave haunt for a snack or coffee and sometimes a meal combos for breakfast and evening snacks saves one the bother of deciding amongst the myriad options and meals both south indian and north indian give ample choice in the evening also get samosa and pani puri with chaat items.. those are best coffee combos have started for the wake up from night shift or neighbouring bachelors which is also great midnight delivery till 3 am is also a boon for nearby residents,SaravanaBhavan
Chennai,This food chain is life saver of veggies all over the world. Famous for their authentic south Indian thali but offers a video variety of you do have a liking to that.,SaravanaBhavan
Chennai,Our friends in Chennai invited us for a meal at Swarn Mandir where the food was delicious and really satisfying. Whatever we ordered was served with a smile and the helpings were really large.The grub was mouthwatering and delicious. Perhaps that is why we had to wait for a table. The best part was that the rates were very low. I could never imagine that it was possible and practicable. I would love to go there again as and when possible.,SaravanaBhavan
Chennai,"Good parking space... south indian food flavourless..loosing identity in endeavor to serve multi cusine.. sweets are good.. better place for south indian food is murugan, sangeetha buy this place is loosing its sheen",SaravanaBhavan
Chennai,"Authentic South Indian flavour whether it is morning breakfast, lunch or dinner.  Specific North Indian cuisine also available.  Filter Coffee to top it all.  The food is the same throughout the chain of hotels",SaravanaBhavan
Chennai,"If you like South Indian (quick) lunches, come over here! So, they cook in the authentic Madras Fashion and their food is scintillating and delicious Worthy of many more visits! Apparently there are more of these Saravana’s about the city and all are equally as nice! Well done and thanks",SaravanaBhavan
Chennai,Veg food very nice ghee roast with 3 types chettny with sambar nice filter coffee finish good taste price high,SaravanaBhavan
Chennai,Amazing delicious hot south indian delicacy served with utmost love. Should never miss one visit whenever possible,SaravanaBhavan
Chennai,"You will find great cuisine over here with best food quality and facilities. You can go with friends, family and couples",SaravanaBhavan
Chennai,I went for breakfast take away. The ghee roast was very sour and absolutely there is no ghee in it and the price of ₹175 /- was daylight robbery. The coconut chutney was spoiled and the coconut milk for Idiyappam was spoiled. The quality is worse than a third rate restaurant. Not worth visiting,SaravanaBhavan
Chennai,"visited  sarvana egmore   on 28th Feb 23 ,quality of food has deteriorated  we had ordered for chapati korma very spicy  and chapathi half cooked  the sabji they served was kadali curry &korma .",SaravanaBhavan
Chennai,The breakfast and dinner served was awesome. Your service and hospitality is also great. We enjoyed the stay in your hotel. Thank you very much.,SaravanaBhavan
Chennai,"Worst service i ve experienced in any Saravan bhavan outlet. the bearer doesn't have the courtesy to visit for 15 minutes and ordered never seeved for 30 minutes. i was waiting to see what they are going to say, but pathetic they were to smile and say just sorry. Such a pathetic service. Will never recommend anyone",SaravanaBhavan
Chennai,Poor Service ... Poor Quality Food ... Unhygienic ... Servers Are Least Interested In Doing Their Job ... Sad To See Once A Reputed Brand Now Going Downhill ...,SaravanaBhavan
Chennai,"Neat and clean and good food. Quality is good and staffs are very friendly. The veg thali and biriyani, mini meals I tried very good",SaravanaBhavan
Chennai,The food quality is not like before. The meals that they served had two name sake vegetables and some salted channa left over from channa bhatura making. Nobody to serve extra sambar or rasam. The attitude of the serving staff was so so horrible. Relaxed careless annoying behaviour and slow service. No menu card is given. We could understand that this is not an aberrational behaviour on that particular day. Was very obvious that this has become the habit of the restaurant.Its so shocking to see such a decent hotel has degraded to this level.,SaravanaBhavan
Chennai,"Must visit, here the breakfast and lunch really awesome taste, especially chutneys, excellent taste, and too good ambience making my visit really so successful, especially their ambience really quality. Hospitality is really awesome",SaravanaBhavan
Chennai,"There is no coordination… after ordering, waiting half an hour… they are saying ordered food not available.again ordered revised…. Then they forget that revised one and fighting … finally got the worst tasted food also…. Eating the some flavored parota",SaravanaBhavan
Chennai,Coffee cost 40 rs. Half ltr milk is around 25rs where you get 4 cups of coffee. How come Saravana bhavan charging 40rs. How come fools of chennai accepting it. People of Chennai should demand for closure of restaurant all branches in whole india.,SaravanaBhavan
Chennai,If your thinking old Saravana bhavan quality food is not there.just  other hotels type food only you are getting,SaravanaBhavan
Chennai,Legendary restaurant with a taste consistent ever for decades. Always look forward to being part of the dining experience here & feel the authenticity.,SaravanaBhavan
Chennai,Had gone for breakfast and it wasn't crowded but the hospitality was vry poor and we had to literally wait for half hour to place our order.,SaravanaBhavan
Chennai,"Idali, appam, idiappam, dosa .... sambhar-rice .... take it all. It's mouthwatering and delicious, served hot with accomplishments. Quick & fast service. One may try other varieties like khichadi and chhole. And the best part is its filter coffee",SaravanaBhavan
Chennai,Decent place with cost friendly options. Taste is no doubt good. I food hygiene issues and some major service issues that shall be addressed soon.,SaravanaBhavan
Chennai,"Saravana Bhavan chain of restaurants WAS one of the best restaurants in the city. Even if it was expensive, peopleople used to patronize it. They used to wait for an average of 30 minutes during holidays for their table. But in the last 3 - 4 years the quality of food and the service had come down. I am able to see vacant tables even during holidays. People have now slowly stopped going there",SaravanaBhavan
Chennai,i went there. i saw all the procedures being followed. i noticed cleanliness hospitality and well behaved employes.,SaravanaBhavan
Chennai,Saravana Bhavan in India and around the world is the best for the most delicious and delectable  South Indian vegetarian food. Love it and it’s amazing,SaravanaBhavan
Chennai,Great place to relish the authentic south Indian cuisine. This place is always buzzing with family eaters. Good Tasty food with decent service. This is a food paradise for south Indian food lovers.,SaravanaBhavan
Chennai,Paper dosa Idly Paneer biryani Superb as always Every outlet whether it be Delhi or chennai its always awesome,SaravanaBhavan
Chennai,We visited the hotel at 5*30 ordered bonda and after 15 minutes of follow up we were told that it's not available and they can serve dahi vada Or dosa. The original taste of ssravanabhava is missing.,SaravanaBhavan
Chennai,It used to best in town but I feel it's coming down now. Quality of the food and standard as gone down dramatically. I took my friends who are visit to the restaurant but disappointed. No value for money.,SaravanaBhavan
Chennai,good place to relish the authentic cuisine the place is always buzzing and u tend to never get a place Must visit ......,SaravanaBhavan
Chennai,an awful place to eat. used to be my favourite place but in recent years the food quality & hygiene is very poor.,SaravanaBhavan
Chennai,Consistently good food and very good service.  Very reasonably priced and good menu to chose from.  Handy & relatively quiet location in Kennets Lane.,SaravanaBhavan
Chennai,"Immediately after arrival at Chennai, I have visited Hotel Saravana Bhavan Restaurant, Ashok Nagar, Chennai for North Indian Thali. Food was very good, Excellent Service and also crew / staff behavior was very ggod.",SaravanaBhavan
Chennai,Nowadays this hotel becoming worse day by day.Had a mini meal here and decided never to come back here again.,SaravanaBhavan
Chennai,Very bad customer service. Please think twice before visiting the hotel. When you can wait for longer period.,SaravanaBhavan
Chennai,This restaurant has had good times and now it's limiting in its age old glory which is neither relevant or wanted now. Only their age old customers are visiting it and it has failed to re-invent itself,SaravanaBhavan
Chennai,The original Saravanabhavan taste is maintained only in a few joints and this is one of them. Idli with killer sambar is always a treat and starter. Ghee onion Rava roast (Dosa) with coffee made me a happy and content person! Will go again if in this area.,SaravanaBhavan
Chennai,It was a sumptuous lunch I had in this restaurant with my lion friends.Quantity is more than sufficient. Could eat authentic Tamil Nadu good.,SaravanaBhavan
Chennai,"True to the reputation of the name, this particular establishment also served delectable food. We took poori bhanu, rava masala,pulka,pong al all very tasty.filter coffee was out of the world. The service however while good , can be much better.",SaravanaBhavan
Chennai,"Old saravanabhavan standards gone.I been many times during my visit to chennai. Price are hike, specially I had one Kadai paneer...it was expensive, they charged 340 plus tax...I hope in star note charges will be like this.. Taste was OK...",SaravanaBhavan
Chennai,"it's totally veg so pls don't forget about... my best was limited veg meals, might be you will satisfied about if you choose as well as variety of tifine items are there",SaravanaBhavan
Chennai,"the worst service and worst food, HSB service, goodwill everything gone. the management has to take immediate step to develop further. Since HSB is TN trademark",SaravanaBhavan
Chennai,People are visiting it only as a reminder of what it used to be not what it is. Nothing to add describing it. There are better restaurants now,SaravanaBhavan
Chennai,"SB has surely fallen from its high standards. The ambience, the torn furniture, the lack of crowds, are all proof of the fall. Never again.",SaravanaBhavan
Chennai,Visting saravana is like visting the place which serve best of the south Indian delicacies. For me this place is a comfort food place. Where you can feel so relax and enjoy your food. They have variety of south indian dishes. If you are a food lover than you should certain go to this place. This place even do hoe delivery.,SaravanaBhavan
Chennai,"It was a November evening when my friends and I walked into the hotel.The ambience was perfect ,clean and hygienic.We ordered our food items looking at the Menu card.I loved their appamwith milk combination It was so tasty that I ordered another set ,as it was irresistible.My friends too ordered their Dahi vada,Rava dosa and they were all tasty and delicious.I recommend everyone to visit saravana Bhavan atleast once in 15 days.",SaravanaBhavan
Chennai,"Just awesome food! Finger lickin good! The spreads have a large range and served hot and quick! If you are into south indian, not to be missed",SaravanaBhavan
Chennai,Not presently a good place to visit . Attitude of the staffs have changed as well the taste and quality of food . Many items are missing,SaravanaBhavan
Chennai,If you need a best thali South Indian food this is the best place to our football enjoy mini meals it I love it,SaravanaBhavan
Chennai,Now a days service of this hotel chain is not so good....it's taste n service is declining as per my opinion...cost was high but taste was average...ordered meals which was waste of money....,SaravanaBhavan
Chennai,"Went there for lunch. The server mentioned only mini meals, even though there were other items available. The mini meals was just ok. Paid by card. i got the SMS for the debit, but the machine did not print the receipt. They made me pay again (they insisted on cash, but I paid using UPI). They had no clue that there was something called a UPI payment (they were insisting on phonepe). Hopefully, my bank will reverse the credit card transaction.",SaravanaBhavan
Chennai,My friend and I shared 2 two thalia and I left uncomfortably full because I could not stop myself from eating the great food!,SaravanaBhavan
Chennai,If you are in Chennai and you miss your visit to Sarvana bhavan for your breakfast. Lunch. Dinner then your trip is not complete because it's on of the best in entire south India o  terms of typical south Indian food all the items on menus is superp...,SaravanaBhavan
Chennai,"Has decent vegetarian menu. Particularly South Indian dishes are very good. Had Masala dosa,Idlis and a cup of tea. Taste of Masala dosa is authentic. Service is reasonable. Ambience could have been better.Busy restaurant",SaravanaBhavan
Chennai,"Decent place to sit and eat, with authentic chennai style dining on banana leaf with tasty food .. but expensive",SaravanaBhavan
Chennai,It is a very good veg restaurant .we had idli sambhar and vada which was nice . Even the waiters are very customers friendly and guide you if you have any query .,SaravanaBhavan
Chennai,"Very very worst for staff behaviour also. All the foods are serviced chilled one, but responsible to take care of the guest",SaravanaBhavan
Chennai,The vegetarian lunch served is very spicy and exhorbitantly priced.Quality of the food items has come down drastically.The arrogant servers and the supervisors in safari are of little help to you.They live on past glory.Very unpleasant experience in most of the outlets,SaravanaBhavan
Chennai,The service was pathetic and we had to wait inordinately to be served a normal lunch. The wrong order was initially served. Had to wait for the bill for almost 15 minutes and after prodding for quite some time finally managed to get the same.,SaravanaBhavan
Chennai,"In the evening of 17th September, 2019 we went to Sarvana bhavan in Egmore Chennai for taking snacks. i had an extremely bad impression about the cleanliness of such restaurant. I had the misfortune of going to their restroom which I found extremely dirty and unclean and the floor was flooded with water. Whatever, tasty food they serve I have a doubt if their kitchen is properly maintained. Indian food and safety department should check whether food preparation is hygienic. In February, 2019 I visited another branch of them and it was not in good shape. They perhaps think only about profit nothing else about their customers.",SaravanaBhavan
Chennai,We went to the saravana bhavan located at ekkattuthangal near by Jaya TV office It was totally cordless and we asked for dosa and coffee. Dosa was some what better and sambar wasn't good. Coffee served without hot. It got cooled by the time we started to drink Overall not happy,SaravanaBhavan
Chennai,"The quality and flavours fell short of our expectations on this recent trip to Chennai.  It was overcrowded, undermanned and the food quality has fallen below expectations.",SaravanaBhavan
Chennai,"Here we can have a good lunch that to no spicy, the taste is authentic Saravana Bhavan same taste with a neat and clean environment, People who do not like spicy food can go without any thought.",SaravanaBhavan
Chennai,Excellent lunch and enjoyed local waybif eating in banana leaves. It's clean and nice place with quick service,SaravanaBhavan
Chennai,As I was traveling by myself I asked my driver to stop at a decent vegetarian restaurant for lunch. The service was great. Food had a welcome variety. Loved it all. I’d go back again.,SaravanaBhavan
Chennai,"Thinking about the brand name Saravana Bhavan, we went for lunch and ended up having the worst food ever. The place is not well maintained and no hygiene at all. The food served was not even fresh and hot. ""Saravan Bhavan has lost its quality in food""",SaravanaBhavan
Chennai,"Sravana Bhavan has gone from excellent to worse. Wherein the Branches outside India are excellent . Chennai branches are very bad . We are regulars at mylapore branch since years . But the garish yellow plastic plates , grime settled in corners etc is very offputting. Avoid . The food is mediocre too .",SaravanaBhavan
Chennai,Nothing great but just your average vegetarian franchise outlet.Not all the food are fresh at all the times so you have be savvy when placing orders.,SaravanaBhavan
Chennai,"I ate here practically everyday for the several months i was assigned to work in Chennai. What a bargain for a lot of very good food. I would have a Thali most days for lunch and very filling, fresh food with a generous portion of some good rice. They do have some locations in the States but sadly, not yet in Phoenix. Cannot beat the price and value of Saravana Bhavan!",SaravanaBhavan
Chennai,"We loved the ghee roast dosa there. Other items like medu vada sambar, mini idlis, uttapam were good too. And last but not the least filter coffee!! :) :)",SaravanaBhavan
Chennai,"We had breakfast and one night dinner here. Food is good. But of late service is becoming little slow. May be the staff were in mourning after the demise of its owner recently. They have the same chain of restaurants world wide like in USA, UK, FRANCE  GERMANY, AUSTRALIA,  MIDDLE EAST.",SaravanaBhavan
Chennai,Unique taste of Vegetarian.. Varieties of food with good & very fast service..Dynamic waiters with Smile..!!!,SaravanaBhavan
Chennai,Delicious Dosai Chutney Poodi but the highlight was the delicious Sarmbar 👌👌👌 Absolutely delicious Top marks 10 out of 10,SaravanaBhavan
Chennai,"Saravanan Bhavan was in the news for all the wrong reasons last month ! However, the quality of food and services at the flagship restaurant is still the same. Always worth a visit for those who relish South Indian vegetarian food !",SaravanaBhavan
Chennai,It has amazing n delicious chats The food serving is really slow Yes affordable rates Must try pav bhaaji with cheese,SaravanaBhavan
Chennai,After long time visited Chennai and gone to this favourite HSB and it was failed to meet out expectations. Bad quality of service and the taste of food is not good and no proper response. Next time onwards will skip this place.,SaravanaBhavan
Chennai,"I went to a Saravana Bhavan near the Marina beach in Chennai. Thinking that the quality is maintained in all Saravana Bhavans, I asked for a masala dosa and chappati and mixed veg. Though the masala dosa was better, the quality of chappati and mixed veg was horrendous. In fact, there was no AC section for people who can afford. It is better to go to Saravana Bhavans located near the city centre as compared to the one on the fringes.",SaravanaBhavan
Chennai,Delicious food Excellent staff Good cleanness Large and good Ambience,SaravanaBhavan
