branch,review,restaurant
Adyar+Ananda+Bhavan+ +A2B,Food is not bad. But the main problem is the flies which are flying over the sweet section and also on the food tables. Not able to have a comfortable breakfast here. The insect killer machine didn't work & they are using mosquito bats to …,A2B
Adyar+Ananda+Bhavan+ +A2B,We really loved eating. Service was really excellent,A2B
Adyar+Ananda+Bhavan+ +A2B,"The quality of the food is very poor. They don't provide the menu first of all. Which is very suspicious. We ordered special veg meals, usually the other A2Bs provide ice cream with the meal. But here the manager is arguing that the …",A2B
Adyar+Ananda+Bhavan+ +A2B,Had a ghee roast from here. Not the best considering the high price. A bit crowdy and loud. Also bought sweets. They were good and felt worth the price.,A2B
Adyar+Ananda+Bhavan+ +A2B,Todays spl mysore masal dosa suggested by waiter. But is a plain dosa with potato stuffing and chilli chutney. …,A2B
Adyar+Ananda+Bhavan+ +A2B,"I had a disappointing experience at A2B Trichy Junction. No bill was provided for my order, and I was asked to collect it from the parcel counter. Upon reaching there, I was informed that some of the ordered items were unavailable, and the …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Had a breakfast at here and we ordered a ghee pongal,plain dosa and coffee.The ghee pongal was good.And dosa was good.Coffee was very good.But the only in this place was service.The service was very poor not much service person here.It was …",A2B
Adyar+Ananda+Bhavan+ +A2B,This is a mediocre restaurant. The food maybe hygienic but the taste is ordinary. The service personal wear surgical gloves and touch everything while wearing it. That keeps only their hands clean and not what they are touching. …,A2B
Adyar+Ananda+Bhavan+ +A2B,I have ordered veg noodles for take care at A2B at tiruchirapalli junction. They charged ₹236 for a small box and the taste is bland and full of used oil as shown in the photo. Waste of money. A2B is exploiting people by providing very less quantity for the price they charge.,A2B
Adyar+Ananda+Bhavan+ +A2B,"The ambience and taste of the food maintains the name of the Brand. But the  service is abysmal. The staff seem to be forced to serve. Also, from the multiple times I have visited, it is always the same whether it is in the afternoon or evening. The manager needs to do a better job to maintain the Brand Name.",A2B
Adyar+Ananda+Bhavan+ +A2B,"🥘🥙🍲🍛😋🥞🥗🥖🥑🧀🥕😋

Suitable for traveller's. …",A2B
Adyar+Ananda+Bhavan+ +A2B,"While the quantity and pricing were upto A2B standards, I’d sadly say that this is the worst I have tasted in my history of visits to any A2B outlet.
The Gobi Manchurian was bland and had too much of Kadipatta and Mysore Masala …",A2B
Adyar+Ananda+Bhavan+ +A2B,"I have been to many A2B outlets all over TN. The atmosphere, food and the service is completely awful. I ordered a fried rice. It is bland and not at all tasteful. My dad ordered a meal and it was not at all worth a single penny paid for it. Not expected this from A2B.",A2B
Adyar+Ananda+Bhavan+ +A2B,Am visited A2B nice experience with best place foods or ok good not bad with loveable catering 🥰 …,A2B
Adyar+Ananda+Bhavan+ +A2B,One of the worst A2B experience in Trichy A2B Railway Station. I doubt it’s a fake A2B and cheating people with low quality which is not the taste of other A2Bs… Guys please avoid eating in Trichy A2B or A2Bs in Trichy they don’t have a …,A2B
Adyar+Ananda+Bhavan+ +A2B,"food not able to review because the service is so poor that first you have to fight your way yo get seat then even if you have got your table, no one will bother to come and take your order. probably because they have enough of customers coming from railway station that they dont bother about these things.",A2B
Adyar+Ananda+Bhavan+ +A2B,Mallikaamma was exceptional in serving dishes..,A2B
Adyar+Ananda+Bhavan+ +A2B,"Taste of the food for the special paneer dosa was excellent.
Mysore masala dosa was very spicy though. I had to get a idiyappam coconut milk after that to subtle the spice. …",A2B
Adyar+Ananda+Bhavan+ +A2B,"A2B located at Trichy Railway Junction opening time is 7.00 AM, the sad thing is that food are not available at 7.00 AM, usually my train is 7.20 AM, i tried to get my Breakfast fast, but Restaurant always replies it takes time, So I skip …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Food : good , very good for vegetarian
Service : excellent
Atmosphere: neat and clean
Overall : satisfied",A2B
Adyar+Ananda+Bhavan+ +A2B,"The food was delicious, and the service provided by Malika was excellent. She was very kind and attentive.",A2B
Adyar+Ananda+Bhavan+ +A2B,"Servers didn't takecare about the customer arrival inside hotel and not at all asking for orders nearly 15 minutes Eventhough they are free, no humbleness, respect and proper response from the employees.",A2B
Adyar+Ananda+Bhavan+ +A2B,"Very poor Atmosphere.. No AC is literally horrible... How can a A2B be this worst. I would recommend no one to visit A2B which is in Trichy Railway Station. Increasing branches worldwide is not your success, providing a good customer …",A2B
Adyar+Ananda+Bhavan+ +A2B,Service is excellent. We are happy 😊 and fully satisfied. Mrs.Mallika is our Care taker .She …,A2B
Adyar+Ananda+Bhavan+ +A2B,"Had lunch at A2B, Trichy Junction .Food was fresh, tasty, and served hot. The South Indian meals were well-balanced, and the sweets counter was tempting. Service was quick and courteous. A reliable choice for good quality vegetarian food at the station.",A2B
Adyar+Ananda+Bhavan+ +A2B,"A2b food is always good. Service is amazing, they pay attention to customers and take care of us really well.",A2B
Adyar+Ananda+Bhavan+ +A2B,Food quality is very poor because may be master is changed and waiter no body come and askone waiter serve another waiter ask for me what you want very sorry,A2B
Adyar+Ananda+Bhavan+ +A2B,Food was good. Thought multiple lunch items weren't available. Had a plate of Paratha and Kurma with small portion of raita.,A2B
Adyar+Ananda+Bhavan+ +A2B,"Excellent service by maliga akka
Plain Dosa is too oily",A2B
Adyar+Ananda+Bhavan+ +A2B,Thank you Malliga for your exemplary service.  Served dishes on time. The portion size and quality is good.,A2B
Adyar+Ananda+Bhavan+ +A2B,Had a really disappointing experience at the A2B (Adyar Ananda Bhavan) outlet inside Trichy Railway Station. …,A2B
Adyar+Ananda+Bhavan+ +A2B,Very expensive not sustainable. Compared to other restaurants in Trichy this place cannot match in terms of food quality and pricig. Looks only intention to charge customers exorbidently,A2B
Adyar+Ananda+Bhavan+ +A2B,"Evening snacks at Trichy junction A2B.

Poli rs 35 , taste was excellent. …",A2B
Adyar+Ananda+Bhavan+ +A2B,"Prasanth , did a good job thanks a2b , god bless",A2B
Adyar+Ananda+Bhavan+ +A2B,Bought a normal meals at A2B Trichy junction. Sambar is not that good. Other things are fine.,A2B
Adyar+Ananda+Bhavan+ +A2B,"Near railway station best option to eat Meals unlimited for Rs.137.
Food quality and taste is good .",A2B
Adyar+Ananda+Bhavan+ +A2B,Excellent place with very fresh clean tasty food  and very good service. Best Kurma Porotta.,A2B
